kepid,teff,radius,ra,dec,kmag,koi_time0bk,koi_impact,koi_period,koi_duration,koi_disposition
10794915,6314,1.17,290.90137,48.186119,10.941,0,0,0,0,NEGATIVE
10794926,5771,0.906,290.90497,48.135349,11.356,0,0,0,0,NEGATIVE
10794974,6627,1.255,290.9227,48.180328,12.055,0,0,0,0,NEGATIVE
10794985,5507,0.876,290.92645,48.10957,13.002,0,0,0,0,NEGATIVE
10794990,6070,1.015,290.92841,48.142849,13.072,0,0,0,0,NEGATIVE
10794997,5265,1.671,290.93109,48.129028,12.185,0,0,0,0,NEGATIVE
10795008,5780,1.0,290.93384,48.185265,10.896,0,0,0,0,NEGATIVE
10795039,5956,1.634,290.94638,48.139301,11.223,0,0,0,0,NEGATIVE
10795072,4912,0.701,290.96167,48.103191,12.907,0,0,0,0,NEGATIVE
10795150,5919,1.0,290.99139,48.113091,12.504,0,0,0,0,NEGATIVE
10795187,5780,1.0,291.00403,48.179077,14.234,0,0,0,0,NEGATIVE
10795217,5780,1.0,291.01587,48.17625,11.437,0,0,0,0,NEGATIVE
10795285,5780,1.0,291.0491,48.186882,11.581,0,0,0,0,NEGATIVE
10795398,5780,1.0,291.09595,48.163792,13.007,0,0,0,0,NEGATIVE
10795668,4009,0.625,291.1994,48.184978,12.36,0,0,0,0,NEGATIVE
10795711,5799,1.168,291.21579,48.198971,13.209,0,0,0,0,NEGATIVE
10795891,3808,0.492,291.28223,48.107422,11.657,0,0,0,0,NEGATIVE
10795906,6308,1.248,291.28647,48.113998,12.507,0,0,0,0,NEGATIVE
10796037,4969,8.669,291.34192,48.146809,11.047,0,0,0,0,NEGATIVE
10796176,5780,1.0,291.40445,48.161575,9.855,0,0,0,0,NEGATIVE
10796226,5386,0.894,291.42755,48.16507,13.115,0,0,0,0,NEGATIVE
10796302,6051,1.093,291.46005,48.115601,12.48,0,0,0,0,NEGATIVE
10796303,6081,1.156,291.46063,48.10207,11.402,0,0,0,0,NEGATIVE
10796343,5780,1.0,291.48059,48.141312,14.25,0,0,0,0,NEGATIVE
10676779,5130,1.795,296.10846,47.918579,11.912,0,0,0,0,NEGATIVE
10676787,5279,1.666,296.11072,47.956059,12.63,0,0,0,0,NEGATIVE
10676799,5787,0.948,296.11343,47.932468,14.094,0,0,0,0,NEGATIVE
10676800,6290,1.054,296.11429,47.92804,14.268,0,0,0,0,NEGATIVE
10676862,6158,1.014,296.13049,47.912941,13.569,0,0,0,0,NEGATIVE
10676866,4837,0.68,296.13162,47.932919,13.632,0,0,0,0,NEGATIVE
10676871,4964,0.716,296.13284,47.95063,12.145,0,0,0,0,NEGATIVE
10676896,6369,1.088,296.14212,47.975071,14.316,0,0,0,0,NEGATIVE
10676923,6366,1.111,296.14877,47.934872,13.643,0,0,0,0,NEGATIVE
10676927,5451,0.663,296.14957,47.937832,15.066,0,0,0,0,NEGATIVE
10676950,5780,1.0,296.15555,47.986771,11.784,0,0,0,0,NEGATIVE
10676952,5780,1.0,296.15631,47.986313,12.214,0,0,0,0,NEGATIVE
10676977,5767,1.006,296.16168,47.907799,13.285,0,0,0,0,NEGATIVE
10677047,5649,0.849,296.18231,47.913651,8.602,0,0,0,0,NEGATIVE
10677063,5330,2.05,296.18695,47.920311,11.743,0,0,0,0,NEGATIVE
10677144,5630,0.752,296.21054,47.933022,14.154,0,0,0,0,NEGATIVE
10677153,5463,0.824,296.21268,47.943581,13.973,0,0,0,0,NEGATIVE
10677161,5538,0.883,296.21552,47.911831,13.741,0,0,0,0,NEGATIVE
10677166,5533,0.832,296.21713,47.926971,11.705,0,0,0,0,NEGATIVE
10677186,5649,1.147,296.22293,47.92392,13.51,0,0,0,0,NEGATIVE
10677190,6746,1.292,296.22348,47.944729,12.381,0,0,0,0,NEGATIVE
10677191,4907,0.659,296.22433,47.993629,13.745,0,0,0,0,NEGATIVE
10677193,7514,3.073,296.22467,47.918049,9.682,0,0,0,0,NEGATIVE
10677218,6090,0.979,296.2323,47.99506,13.556,0,0,0,0,NEGATIVE
10677281,6789,1.286,296.25266,47.965019,12.295,0,0,0,0,NEGATIVE
10677286,5873,0.896,296.25482,47.941738,14.093,0,0,0,0,NEGATIVE
10677335,5780,1.0,296.26944,47.935707,14.63,0,0,0,0,NEGATIVE
10677340,6378,1.09,296.26981,47.9613,14.467,0,0,0,0,NEGATIVE
10677371,5210,3.57,296.27875,47.988579,11.792,0,0,0,0,NEGATIVE
10677385,5954,1.06,296.28473,47.907791,13.225,0,0,0,0,NEGATIVE
10677397,3817,0.494,296.28876,47.916431,11.698,0,0,0,0,NEGATIVE
10677415,5367,1.6,296.29318,47.992771,12.071,0,0,0,0,NEGATIVE
10677419,6524,1.157,296.29422,47.929039,13.449,0,0,0,0,NEGATIVE
10677427,5432,0.631,296.29633,47.990501,13.912,0,0,0,0,NEGATIVE
10677463,6192,1.012,296.30551,47.927151,13.603,0,0,0,0,NEGATIVE
10677471,5780,1.0,296.30716,47.973194,12.227,0,0,0,0,NEGATIVE
10677485,5728,0.861,296.31204,47.905121,13.713,0,0,0,0,NEGATIVE
10677499,5913,0.906,296.31662,47.95932,13.279,0,0,0,0,NEGATIVE
10677502,6152,1.181,296.31921,47.963482,12.709,0,0,0,0,NEGATIVE
10677532,5075,8.98,296.32755,47.90881,11.298,0,0,0,0,NEGATIVE
10677558,6253,1.034,296.34033,47.959969,14.39,0,0,0,0,NEGATIVE
10677608,5095,0.67,296.35696,47.986809,14.753,0,0,0,0,NEGATIVE
10677637,5058,3.359,296.3663,47.946232,11.433,0,0,0,0,NEGATIVE
10677645,5430,0.936,296.37051,47.944069,13.288,0,0,0,0,NEGATIVE
10677648,5696,0.871,296.371,47.94249,13.45,0,0,0,0,NEGATIVE
10677675,5203,0.801,296.38138,47.983379,12.475,0,0,0,0,NEGATIVE
10677679,5028,0.695,296.38211,47.9995,13.729,0,0,0,0,NEGATIVE
10677701,5831,0.882,296.38934,47.904549,13.8,0,0,0,0,NEGATIVE
10677713,5723,1.131,296.39459,47.963322,12.425,0,0,0,0,NEGATIVE
10722175,4882,7.001,288.09723,48.062302,7.249,0,0,0,0,NEGATIVE
10722210,3919,0.569,288.11835,48.088718,13.145,0,0,0,0,NEGATIVE
10722214,4206,0.669,288.12085,48.080872,14.152,0,0,0,0,NEGATIVE
10722215,4892,0.696,288.12253,48.060268,12.885,0,0,0,0,NEGATIVE
10722221,6221,1.022,288.12531,48.040051,13.342,0,0,0,0,NEGATIVE
10722289,5828,0.88,288.15219,48.081478,11.714,0,0,0,0,NEGATIVE
10722295,5286,2.033,288.15369,48.005951,10.23,0,0,0,0,NEGATIVE
10722313,6370,1.087,288.15894,48.019119,13.867,0,0,0,0,NEGATIVE
10722331,5350,0.874,288.1676,48.096741,13.735,0,0,0,0,NEGATIVE
10722341,5240,0.817,288.17087,48.00761,11.832,0,0,0,0,NEGATIVE
10722417,5423,0.776,288.20505,48.084728,11.81,0,0,0,0,NEGATIVE
10722465,5706,0.847,288.22495,48.014919,13.932,0,0,0,0,NEGATIVE
10722494,5888,0.897,288.23856,48.011082,12.846,0,0,0,0,NEGATIVE
10722495,5509,0.797,288.23901,48.045891,10.47,0,0,0,0,NEGATIVE
10722535,5430,0.776,288.25381,48.075802,14.091,0,0,0,0,NEGATIVE
10722555,5391,0.819,288.26608,48.01527,14.017,0,0,0,0,NEGATIVE
10722632,6550,1.23,288.30457,48.052711,12.017,0,0,0,0,NEGATIVE
10722659,4715,0.831,288.31516,48.079311,12.604,0,0,0,0,NEGATIVE
10722668,7365,2.919,288.31714,48.078621,10.916,0,0,0,0,NEGATIVE
10722676,6139,0.993,288.3212,48.00444,13.463,0,0,0,0,NEGATIVE
10722715,5624,0.828,288.33234,48.040241,12.073,0,0,0,0,NEGATIVE
10722729,6343,1.298,288.34146,48.09967,12.881,0,0,0,0,NEGATIVE
10722768,6419,1.214,288.35983,48.07172,12.947,0,0,0,0,NEGATIVE
10722772,6319,1.074,288.36246,48.060478,13.72,0,0,0,0,NEGATIVE
10722785,6489,1.504,288.3703,48.08976,10.402,0,0,0,0,NEGATIVE
10722800,5393,0.9,288.37891,48.082859,13.541,0,0,0,0,NEGATIVE
10722814,5780,1.0,288.38641,48.031635,11.624,0,0,0,0,NEGATIVE
10722867,5717,0.848,288.41153,48.006432,12.953,0,0,0,0,NEGATIVE
10722884,5531,0.801,288.4151,48.042179,11.598,0,0,0,0,NEGATIVE
10722944,5834,0.88,288.43951,48.04565,14.143,0,0,0,0,NEGATIVE
10722946,5701,0.844,288.44046,48.005829,13.005,0,0,0,0,NEGATIVE
10722949,5065,12.537,288.44174,48.088959,10.613,0,0,0,0,NEGATIVE
10722954,5027,5.435,288.44287,48.06168,10.207,0,0,0,0,NEGATIVE
10722988,6249,1.144,288.45685,48.04636,12.33,0,0,0,0,NEGATIVE
10723007,5780,1.0,288.46628,48.034866,11.561,0,0,0,0,NEGATIVE
10723034,6291,1.101,288.47928,48.075829,13.032,0,0,0,0,NEGATIVE
10723056,4373,0.575,288.48727,48.046291,13.087,0,0,0,0,NEGATIVE
10723143,5258,0.826,288.5184,48.084641,13.498,0,0,0,0,NEGATIVE
10723167,6145,0.991,288.52908,48.060558,12.748,0,0,0,0,NEGATIVE
10723189,6173,1.183,288.54034,48.09174,12.427,0,0,0,0,NEGATIVE
10723200,6114,0.978,288.54504,48.019138,12.824,0,0,0,0,NEGATIVE
10723209,5455,0.781,288.54938,48.042679,14.027,0,0,0,0,NEGATIVE
10723210,6124,0.983,288.54999,48.024632,14.0,0,0,0,0,NEGATIVE
10723262,5963,0.922,288.5694,48.089249,14.119,0,0,0,0,NEGATIVE
10723321,6204,1.022,288.59848,48.027451,13.466,0,0,0,0,NEGATIVE
10723331,5324,0.859,288.60211,48.08239,12.024,0,0,0,0,NEGATIVE
10723332,6377,1.09,288.6022,48.079788,13.519,0,0,0,0,NEGATIVE
10723339,5826,15.962,288.60544,48.035851,11.16,0,0,0,0,NEGATIVE
10745527,6463,1.129,296.93744,48.01704,13.525,0,0,0,0,NEGATIVE
10745537,5802,0.959,296.94189,48.061871,13.718,0,0,0,0,NEGATIVE
10745554,5329,8.032,296.94733,48.015018,9.709,0,0,0,0,NEGATIVE
10745578,5965,0.99,296.95447,48.019459,14.162,0,0,0,0,NEGATIVE
10745616,4871,7.895,296.96466,48.091301,9.754,0,0,0,0,NEGATIVE
10745628,6144,0.989,296.9664,48.06628,14.089,0,0,0,0,NEGATIVE
10745663,5987,0.932,296.97375,48.069641,12.809,0,0,0,0,NEGATIVE
10745688,5913,0.904,296.97968,48.021751,13.211,0,0,0,0,NEGATIVE
10745699,6328,1.068,296.98239,48.074821,14.124,0,0,0,0,NEGATIVE
10745746,5543,1.012,296.99268,48.060471,12.5,0,0,0,0,NEGATIVE
10745765,6063,0.969,296.99921,48.055408,12.664,0,0,0,0,NEGATIVE
10745775,4822,14.693,297.0032,48.080479,7.458,0,0,0,0,NEGATIVE
10745796,6596,1.189,297.0101,48.076,11.559,0,0,0,0,NEGATIVE
10745797,6076,0.963,297.01022,48.051991,13.365,0,0,0,0,NEGATIVE
10745814,4835,6.049,297.01642,48.007931,10.661,0,0,0,0,NEGATIVE
10745819,5962,0.921,297.01718,48.083801,14.374,0,0,0,0,NEGATIVE
10745822,5898,0.789,297.0177,48.07708,13.953,0,0,0,0,NEGATIVE
10745835,5142,1.781,297.02161,48.072449,12.719,0,0,0,0,NEGATIVE
10745843,6567,1.178,297.02567,48.076939,11.774,0,0,0,0,NEGATIVE
10745863,6178,1.003,297.03198,48.08149,13.698,0,0,0,0,NEGATIVE
10745876,6031,0.945,297.03543,48.087479,12.799,0,0,0,0,NEGATIVE
10745883,6250,1.033,297.03729,48.04948,14.044,0,0,0,0,NEGATIVE
10745891,5187,0.794,297.03931,48.096489,13.0,0,0,0,0,NEGATIVE
10745900,5770,0.863,297.04398,48.093498,14.009,0,0,0,0,NEGATIVE
10745906,6065,0.958,297.04663,48.088661,13.802,0,0,0,0,NEGATIVE
10745985,6989,1.42,297.06519,48.070541,12.392,0,0,0,0,NEGATIVE
10746090,6310,1.062,297.09396,48.020111,13.966,0,0,0,0,NEGATIVE
10746111,5780,1.0,297.10086,48.092606,8.088,0,0,0,0,NEGATIVE
10746136,6319,1.064,297.11011,48.031471,13.822,0,0,0,0,NEGATIVE
10746138,5908,0.903,297.1105,48.095451,13.194,0,0,0,0,NEGATIVE
10746148,6280,1.047,297.11264,48.041828,13.777,0,0,0,0,NEGATIVE
10746152,5739,0.854,297.11346,48.03772,13.028,0,0,0,0,NEGATIVE
10746173,6244,1.03,297.11819,48.061779,12.422,0,0,0,0,NEGATIVE
10746200,6091,0.774,297.1239,48.001419,14.093,0,0,0,0,NEGATIVE
10746222,6133,0.986,297.13226,48.02467,13.937,0,0,0,0,NEGATIVE
10746223,5171,1.765,297.13254,48.018711,11.152,0,0,0,0,NEGATIVE
10746265,5036,2.262,297.14081,48.076172,11.704,0,0,0,0,NEGATIVE
10746287,5134,4.279,297.1481,48.010189,11.006,0,0,0,0,NEGATIVE
10746308,5592,0.816,297.15201,48.00584,12.366,0,0,0,0,NEGATIVE
10746310,5862,0.749,297.15216,48.070599,12.379,0,0,0,0,NEGATIVE
10746361,6524,1.169,297.16702,48.021049,12.978,0,0,0,0,NEGATIVE
10746443,5321,0.748,297.18909,48.003609,13.296,0,0,0,0,NEGATIVE
10746480,5785,0.89,297.20239,48.007172,13.956,0,0,0,0,NEGATIVE
10746881,5134,7.462,297.31339,48.067268,9.299,0,0,0,0,NEGATIVE
10746973,5220,0.542,297.33838,48.086021,14.018,0,0,0,0,NEGATIVE
10746981,3293,148.262,297.34097,48.091991,6.692,0,0,0,0,NEGATIVE
10746982,4105,0.732,297.34103,48.04847,13.374,0,0,0,0,NEGATIVE
10747005,6314,1.061,297.34637,48.08073,13.086,0,0,0,0,NEGATIVE
10747037,7036,1.701,297.35501,48.016701,11.96,0,0,0,0,NEGATIVE
10796378,5050,23.675,291.49515,48.156219,9.664,0,0,0,0,NEGATIVE
10796473,6216,1.021,291.53268,48.13747,13.594,0,0,0,0,NEGATIVE
10796477,6607,1.522,291.53467,48.131321,12.497,0,0,0,0,NEGATIVE
10796480,6309,1.065,291.53644,48.117809,13.849,0,0,0,0,NEGATIVE
10796551,4045,0.522,291.56174,48.18552,11.492,0,0,0,0,NEGATIVE
10796560,5333,0.752,291.56375,48.195271,11.855,0,0,0,0,NEGATIVE
10796627,5970,0.925,291.58691,48.14455,13.468,0,0,0,0,NEGATIVE
10796663,5505,1.48,291.60153,48.104542,11.43,0,0,0,0,NEGATIVE
10796677,6187,1.078,291.60925,48.146339,13.604,0,0,0,0,NEGATIVE
10796683,5123,1.807,291.61133,48.178478,12.645,0,0,0,0,NEGATIVE
10796717,6004,1.299,291.62457,48.12149,12.079,0,0,0,0,NEGATIVE
10796724,6063,1.054,291.62753,48.188412,13.098,0,0,0,0,NEGATIVE
10796783,5711,1.068,291.64908,48.158741,13.136,0,0,0,0,NEGATIVE
10796824,6249,1.069,291.66516,48.188511,13.516,0,0,0,0,NEGATIVE
10796844,4083,0.527,291.67432,48.103149,12.732,0,0,0,0,NEGATIVE
10796857,5353,6.01,291.68158,48.122028,10.438,0,0,0,0,NEGATIVE
10796933,4414,0.583,291.70877,48.125759,13.352,0,0,0,0,NEGATIVE
10796981,6354,1.118,291.72971,48.127392,12.306,0,0,0,0,NEGATIVE
10796994,5684,0.888,291.73578,48.10561,12.851,0,0,0,0,NEGATIVE
10797067,5805,0.872,291.7681,48.199059,14.172,0,0,0,0,NEGATIVE
10797077,6739,1.717,291.77051,48.160278,11.743,0,0,0,0,NEGATIVE
10797088,5649,0.89,291.77704,48.142509,13.033,0,0,0,0,NEGATIVE
10797123,5692,1.098,291.79462,48.15062,12.846,0,0,0,0,NEGATIVE
10797126,6689,1.382,291.79575,48.143059,12.726,0,0,0,0,NEGATIVE
10797138,5512,0.848,291.80045,48.106258,12.789,0,0,0,0,NEGATIVE
10797168,5188,2.888,291.81351,48.131771,11.321,0,0,0,0,NEGATIVE
10797218,4550,0.61,291.83344,48.149979,12.605,0,0,0,0,NEGATIVE
10797222,6936,1.587,291.83496,48.14024,11.911,0,0,0,0,NEGATIVE
10797266,6018,1.166,291.85797,48.154251,13.475,0,0,0,0,NEGATIVE
10797269,5564,0.81,291.85938,48.163712,13.407,0,0,0,0,NEGATIVE
10797318,5940,0.914,291.87689,48.182652,12.051,0,0,0,0,NEGATIVE
10797322,5846,0.884,291.87787,48.199879,13.823,0,0,0,0,NEGATIVE
10797342,5802,0.876,291.88379,48.132381,11.027,0,0,0,0,NEGATIVE
10797350,6207,1.106,291.88608,48.1185,13.47,0,0,0,0,NEGATIVE
10797372,5023,0.683,291.89371,48.18856,13.923,0,0,0,0,NEGATIVE
10797395,6006,0.986,291.90485,48.156521,13.091,0,0,0,0,NEGATIVE
10797462,5025,0.682,291.93518,48.160229,12.2,0,0,0,0,NEGATIVE
10797526,11708,1.597,291.95569,48.17675,8.665,0,0,0,0,NEGATIVE
10797565,5018,0.73,291.96552,48.172329,10.39,0,0,0,0,NEGATIVE
10797612,5780,1.0,291.98413,48.194221,11.34,0,0,0,0,NEGATIVE
10797617,4365,0.793,291.98572,48.192581,12.835,0,0,0,0,NEGATIVE
10797684,5164,3.276,292.01395,48.17234,11.672,0,0,0,0,NEGATIVE
10797685,5596,0.914,292.01434,48.158539,13.274,0,0,0,0,NEGATIVE
10797777,5447,0.933,292.05521,48.187359,12.401,0,0,0,0,NEGATIVE
10797779,5831,0.905,292.05673,48.185829,13.713,0,0,0,0,NEGATIVE
10797786,6311,1.072,292.05972,48.192001,12.866,0,0,0,0,NEGATIVE
10797819,5238,0.876,292.07257,48.129292,13.852,0,0,0,0,NEGATIVE
10797845,5565,0.763,292.08444,48.120331,14.396,0,0,0,0,NEGATIVE
10677732,6507,1.149,296.40027,47.907269,12.707,0,0,0,0,NEGATIVE
10677763,6539,1.47,296.40851,47.982121,10.925,0,0,0,0,NEGATIVE
10677809,5357,4.576,296.42484,47.915211,10.689,0,0,0,0,NEGATIVE
10677831,6062,1.64,296.43405,47.97998,9.642,0,0,0,0,NEGATIVE
10677853,6542,1.165,296.43878,47.998131,13.55,0,0,0,0,NEGATIVE
10677873,6014,1.118,296.44717,47.999111,12.222,0,0,0,0,NEGATIVE
10677883,5013,0.921,296.4516,47.977489,13.648,0,0,0,0,NEGATIVE
10677896,5470,0.945,296.45331,47.95752,13.288,0,0,0,0,NEGATIVE
10677901,6201,1.254,296.45355,47.97226,11.631,0,0,0,0,NEGATIVE
10677924,5690,1.092,296.46478,47.988689,13.56,0,0,0,0,NEGATIVE
10677952,4931,11.096,296.47357,47.917671,11.002,0,0,0,0,NEGATIVE
10677958,4719,43.028,296.47641,47.95525,6.176,0,0,0,0,NEGATIVE
10678016,4973,10.574,296.49231,47.99799,9.365,0,0,0,0,NEGATIVE
10678024,6933,1.579,296.49371,47.996159,12.516,0,0,0,0,NEGATIVE
10678049,5035,8.413,296.50043,47.97509,11.211,0,0,0,0,NEGATIVE
10678053,5503,0.948,296.50244,47.901218,12.306,0,0,0,0,NEGATIVE
10678062,4754,0.659,296.50552,47.94553,13.573,0,0,0,0,NEGATIVE
10678101,5973,0.924,296.52197,47.963348,13.506,0,0,0,0,NEGATIVE
10678110,6133,0.985,296.52667,47.932308,13.337,0,0,0,0,NEGATIVE
10678112,5056,0.638,296.52689,47.94112,13.745,0,0,0,0,NEGATIVE
10678121,5078,6.889,296.52838,47.938179,11.456,0,0,0,0,NEGATIVE
10678157,5829,0.879,296.53922,47.940762,13.355,0,0,0,0,NEGATIVE
10678168,5709,0.869,296.54318,47.939011,12.12,0,0,0,0,NEGATIVE
10678201,5393,0.812,296.55179,47.922508,12.768,0,0,0,0,NEGATIVE
10678220,4501,0.6,296.55606,47.938019,11.136,0,0,0,0,NEGATIVE
10678238,5702,0.845,296.5636,47.998089,13.507,0,0,0,0,NEGATIVE
10678268,5999,0.794,296.57159,47.98243,14.141,0,0,0,0,NEGATIVE
10678312,6257,1.046,296.5834,47.981312,13.206,0,0,0,0,NEGATIVE
10678325,5460,0.808,296.58719,47.967411,12.997,0,0,0,0,NEGATIVE
10678353,5514,0.796,296.59045,47.922459,13.777,0,0,0,0,NEGATIVE
10678357,5957,0.92,296.59131,47.917961,13.721,0,0,0,0,NEGATIVE
10678359,5110,0.763,296.59171,47.912189,11.266,0,0,0,0,NEGATIVE
10678401,6149,0.731,296.60385,47.954689,14.29,0,0,0,0,NEGATIVE
10678411,6253,1.034,296.60522,47.9156,13.612,0,0,0,0,NEGATIVE
10678449,6610,1.197,296.61835,47.999432,13.765,0,0,0,0,NEGATIVE
10678450,6204,1.097,296.6185,47.902229,12.71,0,0,0,0,NEGATIVE
10678469,6481,1.139,296.62457,47.943192,14.025,0,0,0,0,NEGATIVE
10678482,6117,0.79,296.62949,47.982899,14.083,0,0,0,0,NEGATIVE
10678491,4980,9.231,296.63129,47.91293,10.847,0,0,0,0,NEGATIVE
10678499,5590,0.816,296.63388,47.983742,13.561,0,0,0,0,NEGATIVE
10678547,8403,2.491,296.64993,47.965912,11.723,0,0,0,0,NEGATIVE
10678558,6034,0.949,296.65247,47.992901,14.01,0,0,0,0,NEGATIVE
10678584,5906,0.903,296.66083,47.93737,13.185,0,0,0,0,NEGATIVE
10678590,4875,4.334,296.66229,47.961079,10.202,0,0,0,0,NEGATIVE
10678644,5097,0.697,296.67871,47.987961,13.781,0,0,0,0,NEGATIVE
10678655,6184,1.007,296.68176,47.992458,13.747,0,0,0,0,NEGATIVE
10678675,6236,1.03,296.68735,47.94669,13.311,0,0,0,0,NEGATIVE
10678680,5323,0.754,296.68848,47.961639,13.671,0,0,0,0,NEGATIVE
10723341,5390,0.898,288.60666,48.026291,12.636,0,0,0,0,NEGATIVE
10723388,5010,11.429,288.63086,48.018951,9.216,0,0,0,0,NEGATIVE
10723397,6373,1.281,288.63257,48.01033,11.863,0,0,0,0,NEGATIVE
10723402,5611,0.821,288.63373,48.011292,12.489,0,0,0,0,NEGATIVE
10723413,6238,1.028,288.64087,48.095741,13.674,0,0,0,0,NEGATIVE
10723415,6282,1.047,288.64206,48.061169,13.597,0,0,0,0,NEGATIVE
10723419,4248,0.717,288.64316,48.052029,14.327,0,0,0,0,NEGATIVE
10723422,6173,1.001,288.64346,48.038151,12.904,0,0,0,0,NEGATIVE
10723424,5951,0.917,288.64581,48.012112,13.493,0,0,0,0,NEGATIVE
10723440,5070,0.749,288.65497,48.02898,13.324,0,0,0,0,NEGATIVE
10723473,5537,0.807,288.67065,48.03426,13.661,0,0,0,0,NEGATIVE
10723510,6069,0.962,288.68808,48.010239,11.989,0,0,0,0,NEGATIVE
10723531,5908,0.905,288.69785,48.0028,12.111,0,0,0,0,NEGATIVE
10723545,5425,1.536,288.70221,48.011799,13.199,0,0,0,0,NEGATIVE
10723572,6184,1.008,288.71579,48.081249,14.046,0,0,0,0,NEGATIVE
10723583,5957,0.967,288.72162,48.054428,13.69,0,0,0,0,NEGATIVE
10723589,6236,1.029,288.72415,48.05619,13.554,0,0,0,0,NEGATIVE
10723598,5780,0.865,288.72806,48.00668,13.205,0,0,0,0,NEGATIVE
10723600,5813,0.875,288.72955,48.091148,13.49,0,0,0,0,NEGATIVE
10723618,8061,3.441,288.73862,48.097511,10.862,0,0,0,0,NEGATIVE
10723627,6107,0.974,288.7424,48.054829,13.104,0,0,0,0,NEGATIVE
10723698,5620,0.855,288.76755,48.058399,12.803,0,0,0,0,NEGATIVE
10723718,5592,1.331,288.77475,48.01136,12.359,0,0,0,0,NEGATIVE
10723755,5908,0.936,288.79465,48.09586,13.698,0,0,0,0,NEGATIVE
10723766,3260,149.437,288.79794,48.086281,7.123,0,0,0,0,NEGATIVE
10723812,5722,0.851,288.82373,48.015091,13.0,0,0,0,0,NEGATIVE
10723823,5793,0.952,288.82617,48.027748,12.488,0,0,0,0,NEGATIVE
10723934,6123,1.321,288.87424,48.093521,12.763,0,0,0,0,NEGATIVE
10723935,6200,1.024,288.87457,48.062649,13.442,0,0,0,0,NEGATIVE
10723937,5657,0.943,288.87604,48.016472,12.166,0,0,0,0,NEGATIVE
10723938,5198,3.034,288.87625,48.06818,10.833,0,0,0,0,NEGATIVE
10723940,5291,0.741,288.87683,48.010269,13.008,0,0,0,0,NEGATIVE
10723948,5983,0.928,288.88095,48.035851,13.191,0,0,0,0,NEGATIVE
10723963,5266,0.736,288.88831,48.049309,13.239,0,0,0,0,NEGATIVE
10724016,5780,1.0,288.90936,48.096161,10.328,0,0,0,0,NEGATIVE
10724027,5089,11.028,288.91617,48.03447,9.145,0,0,0,0,NEGATIVE
10724037,6034,0.948,288.91992,48.08963,11.655,0,0,0,0,NEGATIVE
10724041,4882,13.876,288.92068,48.085289,9.855,0,0,0,0,NEGATIVE
10724054,6284,1.089,288.93173,48.03294,13.875,0,0,0,0,NEGATIVE
10724086,5780,1.0,288.94739,48.045788,10.903,0,0,0,0,NEGATIVE
10724113,6505,1.175,288.96335,48.046009,10.613,0,0,0,0,NEGATIVE
10724115,5360,0.757,288.96417,48.071789,14.001,0,0,0,0,NEGATIVE
10724157,5777,1.058,288.98615,48.073372,13.358,0,0,0,0,NEGATIVE
10724158,5821,1.013,288.98648,48.0378,11.661,0,0,0,0,NEGATIVE
10724168,5676,0.84,288.99127,48.053902,13.839,0,0,0,0,NEGATIVE
10724170,5160,1.015,288.99222,48.05954,13.564,0,0,0,0,NEGATIVE
10747044,5264,0.74,297.35907,48.06123,10.267,0,0,0,0,NEGATIVE
10747051,5264,1.673,297.35968,48.04866,12.933,0,0,0,0,NEGATIVE
10747056,5929,0.914,297.36142,48.003311,12.4,0,0,0,0,NEGATIVE
10747081,5780,1.0,297.36728,48.018242,14.442,0,0,0,0,NEGATIVE
10747093,7583,1.595,297.37073,48.032619,13.001,0,0,0,0,NEGATIVE
10747121,6147,0.995,297.37738,48.02668,11.459,0,0,0,0,NEGATIVE
10747162,4258,0.554,297.39093,48.03928,13.097,0,0,0,0,NEGATIVE
10747169,5526,0.969,297.39359,48.0327,13.37,0,0,0,0,NEGATIVE
10747199,5517,0.937,297.39969,48.046028,13.348,0,0,0,0,NEGATIVE
10747202,5996,0.933,297.40082,48.041241,13.383,0,0,0,0,NEGATIVE
10747240,5131,23.342,297.41138,48.06131,9.315,0,0,0,0,NEGATIVE
10747259,6416,1.107,297.41574,48.053299,14.129,0,0,0,0,NEGATIVE
10747396,5839,0.885,297.45135,48.000511,13.657,0,0,0,0,NEGATIVE
10747439,6083,0.965,297.46457,48.088001,13.016,0,0,0,0,NEGATIVE
10747445,5497,0.894,297.46594,48.089329,14.762,0,0,0,0,NEGATIVE
10747485,5831,0.839,297.47653,48.042789,14.247,0,0,0,0,NEGATIVE
10747501,5926,0.909,297.48297,48.022499,14.088,0,0,0,0,NEGATIVE
10747517,5949,0.917,297.48727,48.066341,13.919,0,0,0,0,NEGATIVE
10747521,5558,0.809,297.48758,48.05143,14.007,0,0,0,0,NEGATIVE
10747543,5519,1.439,297.49313,48.024559,13.01,0,0,0,0,NEGATIVE
10747553,4117,0.532,297.49698,48.02734,12.188,0,0,0,0,NEGATIVE
10747582,4828,0.876,297.50623,48.006222,13.392,0,0,0,0,NEGATIVE
10747610,6398,1.102,297.51065,48.035259,13.321,0,0,0,0,NEGATIVE
10747676,4351,0.893,297.52475,48.096958,12.905,0,0,0,0,NEGATIVE
10747731,5310,0.817,297.54123,48.004581,13.555,0,0,0,0,NEGATIVE
10747767,6227,1.025,297.54999,48.00753,13.752,0,0,0,0,NEGATIVE
10747794,5618,0.999,297.55899,48.013859,11.778,0,0,0,0,NEGATIVE
10747841,6407,1.137,297.57047,48.055168,11.416,0,0,0,0,NEGATIVE
